100
53	65	1		4	66	-53		11	66	32		12	66	20		53	66	91
55	66	52		61	66	76		64	66	50		10	67	-92		19	67	83
23	67	50		40	67	98		50	67	21		51	67	67		53	67	83
61	67	85		63	67	80		64	67	34		3	68	-21		17	68	-21
20	68	77		26	68	51		32	68	57		33	68	98		38	68	66
51	68	92		64	68	77		2	69	23		9	69	57		21	69	59
23	69	25		25	69	2		59	69	-98		11	70	-86		20	70	-35
21	70	99		22	70	-78		27	70	26		29	70	86		30	70	-33
32	70	-51		1	71	70		7	71	4		8	71	71		17	71	-73
21	71	52		25	71	88		30	71	77		38	71	73		40	71	76
51	71	70		68	71	-16		70	71	88		4	72	-20		9	72	79
25	72	64		35	72	93		45	72	28		49	72	-51		62	72	-99
69	72	79		17	73	-70		19	73	-57		20	73	92		27	73	53
29	73	48		36	73	55		6	74	46		14	74	47		22	74	72
55	74	71		58	74	-76		65	74	43		71	74	32		15	75	57
26	75	2		27	75	44		38	75	-35		44	75	-61		57	75	98
67	75	57		2	76	12		13	76	-35		18	76	-77		31	76	-1
47	76	-97		49	76	89		60	76	-49		71	76	53		26	77	-22
41	77	-56		45	77	-19		46	77	-97		71	77	-95		9	78	-3
16	78	-35		24	78	-36		26	78	-27		27	78	28		29	78	49
38	78	50		41	78	46		45	78	23		49	78	14		55	78	12
66	78	-37		74	78	-44		2	79	99		16	79	3		17	79	40
28	79	-36		48	79	-89		59	79	24		61	79	64		62	79	-1
5	80	-34		17	80	71		47	80	55		52	80	-66		71	80	6
79	80	61		2	81	-99		6	81	-56		11	81	-17		16	81	63
17	81	94		24	81	-65		28	81	8		64	81	-97		17	82	-55
19	82	76		37	82	89		39	82	11		46	82	69		49	82	79
62	82	20		7	83	86		17	83	37		28	83	62		34	83	-27
38	83	86		45	83	28		63	83	-20		74	83	-30		79	83	54
17	84	46		18	84	70		28	84	79		29	84	92		38	84	28
57	84	34		69	84	63		72	84	-26		79	84	4		82	84	77
12	85	-53		14	85	0		19	85	23		35	85	-93		48	85	-94
50	85	77		67	85	52		72	85	25		75	85	34		80	85	53
3	86	-59		11	86	18		25	86	10		29	86	13		32	86	99
47	86	-33		56	86	-6		3	87	-32		4	87	-21		18	87	38
25	87	8		40	87	-78		42	87	0		58	87	16		68	87	-61
70	87	22		78	87	21		80	87	66		82	87	23		30	88	72
33	88	60		42	88	-45		66	88	76		71	88	23		74	88	75
86	88	14		8	89	-86		15	89	99		37	89	82		50	89	-59
57	89	43		58	89	10		70	89	38		14	90	-99		25	90	7
28	90	28		29	90	74		35	90	-16		50	90	47		58	90	51
62	90	-76		11	91	-53		20	91	20		22	91	86		26	91	8
50	91	3		65	91	-52		83	91	26		13	92	71		17	92	-73
20	92	95		22	92	43		23	92	75		26	92	75		31	92	-94
36	92	-68		38	92	4		44	92	-33		46	92	-16		51	92	-14
81	92	-29		90	92	-52		35	93	-69		38	93	12		54	93	-88
64	93	0		76	93	-39		85	93	-52		92	93	24		2	94	-88
9	94	-55		10	94	-21		20	94	49		26	94	77		58	94	65
59	94	-12		71	94	53		82	94	22		89	94	47		92	94	72
4	95	-9		10	95	83		20	95	63		22	95	71		35	95	36
39	95	48		49	95	70		53	95	-65		59	95	31		67	95	32
82	95	55		88	95	83		90	95	22		91	95	82		6	96	-20
31	96	60		44	96	-95		47	96	87		50	96	12		54	96	-94
64	96	-96		68	96	59		72	96	21		73	96	-59		87	96	93
1	97	98		18	97	24		27	97	17		28	97	-87		31	97	61
44	97	99		51	97	64		64	97	-70		68	97	99		79	97	82
87	97	39		6	98	17		32	98	67		44	98	28		75	98	46
81	98	45		83	98	74		95	98	51		7	99	-26		15	99	7
18	99	48		23	99	59		35	99	61		51	99	74		57	99	-99
62	99	35		68	99	47		70	99	55		87	99	99		94	99	30
97	99	17		10	100	62		18	100	85		19	100	-44		28	100	13
44	100	30		47	100	99		53	100	-87		83	100	10		88	100	-52
